Item Code,Description
3020240324,SUTURES SYNTHETIC NONABSORBABLE POLYPROPYLENE NEEDLE ROUND BODIED 1/2 CIRCLE SIZE 2/0 26MM LENGTH 90CM STERILE DISPOSABLE (36's)
3020240325,SUTURE UNITS AUTOMATED LIGATING LOOP WITH  DELIVERY SYSTEM BRAIDED POLYESTER ABSORBABLE COATED SIZE 0 LENGTH 53CM STERILE DISPOSABLE (6's)
3020240326,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER POINT PLUS 1/2 CIRCLE SIZE 0 31MM LENGTH 75CM  VIOLET STERILE DISPOSABLE (36's)
3020240327,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE CUTTING PRIME 3/8 CIRCLE SIZE 3/0 16MM LENGTH 45CM UNDYED STERILE DISPOSABLE (36's)
3020240330,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE CUTTING PRIME 3/8 CIRCLE SIZE 5/0 16MM LENGTH 45CM UNDYED STERILE DISPOSABLE (36's )
3020240333,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN DOUBLE NEEDLE SPATULA 1/2 CIRCLE SIZE 7/0 LENGTH 45CM VIOLET STERILE DISPOSABLE (12's )
3020240334,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE SPATULA 3/8 CIRCLE SIZE 8/0 6.5MM LENGTH 45CM STERILE DISPOSABLE (12's )
3020240338,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER POINT 1/2 CIRCLE SIZE 2/0 26MM LENGTH 75CM VIOLET STERILE DISPOSABLE (36's)
3020240339,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPERCUT 1/2 CIRCLE SIZE 2/0 36MM LENGTH 75CM VIOLET  STERILE DISPOSABLE (36's )
3020240340,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER POINT PLUS 1/2 CIRCLE SIZE 3/0 26MM LENGTH 70CM VIOLET STERILE DISPOSABLE (36's)
3020240341,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER POINT PLUS 1/2 CIRCLE SIZE 4/0 17MM LENGTH 75CM VIOLET STERILE DISPOSABLE (36's)
3020240342,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER POINT PLUS 1/2 CIRCLE SIZE 5/0 17MM LENGTH 70CM VIOLET STERILE DISPOSABLE (36's)
3020240346,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE STRAIGHT CUTTING SIZE 3/0 60MM LENGTH 70CM UNDYED STERILE DISPOSABLE (36's)
3020240347,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER POINT 1/2 CIRCLE SIZE 1/0 31MM LENGTH 70CM VIOLET STERILE DISPOSABLE (36's)
3020240349,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER POINT 1/2 CIRCLE SIZE 2/0 48MM LENGTH 90CM VIOLET STERILE DISPOSABLE (36's)
3020240350,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER POINT 1/2 CIRCLE SIZE 0 26MM LENGTH 70CM  VIOLET STERILE DISPOSABLE (36's)
3020240351,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER POINT 1/2 CIRCLE SIZE 0 40MM LENGTH 90CM VIOLET STERILE DISPOSABLE (36's)
3020240352,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE REVERSE CUTTING 1/2 CIRCLE SIZE 0 40MM LENGTH 70CM VIOLET STERILE DISPOSABLE (36's)
3020240359,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER CUT 1/2 CIRCLE SIZE 2/0 36MM LENGTH 90CM UNDYED STERILE DISPOSABLE (12's )
3020240360,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER POINT PLUS 1/2 CIRCLE SIZE 2/0 31MM LENGTH 70CM VIOLET STERILE DISPOSABLE (36's)
3020240361,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE TAPER POINT 1/2 CIRCLE SIZE 0 40MM LENGTH 70CM VIOLET STERILE DISPOSABLE (36's)
3020240363,SUTURES SYNTHETIC ABSORBABLE POLYGLACTIN NEEDLE SPATULA DOUBLE 3/8 CIRCLE SIZE 5/0 11MM LENGTH 45CM UNDYED STERILE DISPOSABLE (12's)
3020240366,ADHESIVE STRIP WOUND CLOSURE 12MMX100MM STERILE DISPOSABLE (50's)
3020240367,ADHESIVE STRIP WOUND CLOSURE 3MMX75MM STERILE DISPOSABLE (50's)
3020270155,HAEMOSTAT ABSORBABLE REGENERATED CELLULOSE 50X350MM STERILE DISPOSABLE (12's)
3020251769,MESH POLYMERIC NON-ABSORBABLE 6X11CM RECTANGLE WHITE STERILE DISPOSABLE (3's)
3020251770,FACE MASK SURGICAL HIGH CARE STERILE DISPOSABLE (50's)
3020251771,SPLINT NASAL EXTERNAL SINGLE LARGE STERILE DISPOSABLE
3020251773,SPLINT NASAL EXTERNAL SINGLE SMALL STERILE DISPOSABLE
3020251774,WOODEN TONGUE DEPRESSOR STERILE DISPOSABLE (100's)
3020251775,WIPES INSTRUMENT STERILE DISPOSABLE (20's)
3020251777,LACRIMAL INTUBATION SET WITH RETRIEVAL DEVICE AND STAINLESS STEEL PROBES OLIVE SHAPE TIP STERILE DISPOSABLE (3's)
3020251778,NEBULIZERS VOLUME LARGE STERILE DISPOSABLE
3020251779,SWAB ANTISEPTIC ALCOHOL PAD PREP STERILE DISPOSABLE (200's)
3020251783,APPLICATOR SWAB CHLORHEXIDINE GLUCONATE 2% AND ALCOHOL 70% 10.5ML STERILE DISPOSABLE
3020251784,BOWLS EMESIS GALLIPOT POLYPROPYLENE 60ML STERILE DISPOSABLE
3020251785,SWAB ANTISEPTIC STICK WITH POVIDONE IODINE STERILE DISPOSABLE (100's)
3020251786,SWAB ANTISEPTIC STICK WITH CHLORHEXIDINE GLUCONATE 2% AND ISOPROPYL ALCOHOL 70% 1.5ML STERILE DISPOSABLE (50's)
3020251787,OTOSCOPES TIP PEDIATRIC 2.75MM STERILE DISPOSABLE (850's)
3020251788,OTOSCOPES TIP ADULT 4.25MM STERILE DISPOSABLE (850's)
3020251789,SPECIMEN CONTAINERS URINE PEDIATRIC STERILE DISPOSABLE (100`s)
3020251790,BRUSHES CLEANING SURGICAL SCRUB WITH CHLORHEXIDINE STERILE DISPOSABLE (30's)
3020251793,MASKS EYE PHOTOTHERAPY MICRO PEDIA STERILE DISPOSABLE (20's)
3020251795,BLADES ELECTRIC HAIR CLIPPER SHAVER STERILE DISPOSABLE (50's)
3020251798,BLADES SURGICAL SCALPEL CARBON STEEL SIZE11 STERILE DISPOSABLE (100's)
3020251799,BLADES SURGICAL SCALPEL CARBON STEEL SIZE15 STERILE DISPOSABLE (100's)
3020251800,BLADES SURGICAL SCALPEL CARBON STEEL SIZE 10 STERILE DISPOSABLE (100's)
3020251801,BLADES SURGICAL SCALPEL CARBON STEEL SIZE 20 STERILE DISPOSABLE (100's)
3020251802,BLADES SURGICAL SCALPEL SIZE 20 STERILE DISPOSABLE
3020251803,BLADES SURGICAL SCALPEL SIZE 10 STERILE DISPOSABLE
3020251806,CONTACT LENSES 0.25 STERILE DISPOSABLE (6's)
3020251807,SURGICAL MASK N95 MEDIUM STERILE DISPOSABLE
3020251809,DISINFECTANT SOLUTION TEST STRIPS HIGH LEVEL ORTHO PHTHALALDEHYDE 0.55% FOR ENDOSCOPES AND INSTRUMENTS STERILE DISPOSABLE (120's)
3020251810,ADHESIVE TISSUE SYNTHETIC CYANOACRYLATE TOPICAL 0.5ML STERILE DISPOSABLE (12's)
3020251811,ASPIRATORS BREAST PUMP WITH SAVE BAG 120ML STERILE DISPOSABLE (22's)
3020251813,BLANKETS WARMING FOR UNDER BODY 61X61CM PEDIATRIC NON-STERILE DISPOSABLE
3020251814,DETECTORS CO2 ESOPHAGEAL INTUBATION PEDIATRIC NON-STERILE DISPOSABLE
3020251815,DETECTORS CO2 ESOPHAGEAL INTUBATION ADULT NON-STERILE DISPOSABLE
3020261168,SPONGE NASAL PACKING FOR EPISTAXIS WITH STRING 8CM STERILE DISPOSABLE (10's)
3020261169,DRESSINGS NON-IMPREGNATED SYNTHETIC FILM PLASTER 15.5CMX8.5CM STERILE DISPOSABLE (20's)
3020261170,DRESSINGS NON-IMPREGNATED SYNTHETIC FILM PLASTER 6.5CMX5CM STERILE DISPOSABLE (100's)
3020261171,DRESSINGS NON-IMPREGNATED SYNTHETIC FILM PLASTER 9.5CMX8.5CM STERILE DISPOSABLE (20's)
3020261173,DRESSINGS NON-IMPREGNATED COMBINED COMPOSITE ADHESIVE 8.3CMX6CM STERILE DISPOSABLE (50's)
3020261174,DRESSINGS NON-IMPREGNATED COMBINED COMPOSITE ADHESIVE 10CMX25CM STERILE DISPOSABLE (20's)
3020261175,DRESSINGS NON-IMPREGNATED SYNTHETIC FILM TRANSPARENT 10CMX12CM STERILE DISPOSABLE (50's)
3020261180,DRESSINGS NON-IMPREGNATED SYNTHETIC FABRIC/GAUZE EYE PAD 6CMX8CM STERILE DISPOSABLE (50's)
3020270156,BANDAGES RETENTION ELASTIC TUBULAR 4 SIZE 2CMX25M NON-STERILE DISPOSABLE
3020270157,ADHESIVE STRIP WOUND CLOSURE LONG 19MMX72MM STERILE DISPOSABLE (100's)
3020270158,SPONGE NASAL PACKING FOR EPISTAXIS WITH STRING 10CM STERILE DISPOSABLE (10's)
3020280117,GLOVES EXAMINATION/TREATMENT POWDER FREE VINYL LARGE NON-STERILE DISPOSABLE (100's)
3020280118,GLOVES EXAMINATION/TREATMENT POWDER FREE VINYL MEDIUM NON-STERILE DISPOSABLE (100's)
3020280119,GLOVES EXAMINATION/TREATMENT POWDER FREE VINYL SMALL NON-STERILE DISPOSABLE (100's)
3020251816,IDENTIFICATION BRACELETS BAND ADULT NON-STERILE DISPOSABLE (500's)
3020251817,IDENTIFICATION BRACELETS BAND PEDIATRIC NON-STERILE DISPOSABLE (500's)
3020290971,NEEDLES LANCETS 28GX1.5MM STERILE DISPOSABLE
3192809144,CAGE PEEK ANATOMIC SOFAMOR DANEK 14 X 11 X 6 #6211406
3020251823,CONTRAST MEDIA IV FOR ANGIOGRAPHY 320MG/50ML STERILE DISPOSABLE
3020251824,CONTRAST MEDIA IV FOR ANGIOGRAPHY 320MG/100ML STERILE DISPOSABLE
3192809158,HEAD MODULAR ARTICUL/EZE 12/14 TAPER 28MM +1.5 COBALT CHROME DEPUY SYNTHES
3192109228,IRRIGATION LINE FOR LASER URETEROSCOPY #SOUR9107ST12
3192109237,ENDOSCOPIC TIP UNIVERSAL STRAIGHT MICRO DIAMETER TIP 25KHz DISPOSABLE FOR SONOPET HANDPIECE
3236008217,"TRAY XPANDER MEDTRONIC SOFA KYPHOPAKII 15/3 FIRST FRACTURE WITH KYPHX OSTEO INTRODUCER SYSTEM , # KPX153PB-C"
6090020281,PARACETAMOL (10 MG/ML) 100 ML VIAL(B.BRAUN)
3192109301,ELITE BURR ROUND FLUTED  2MM #5820010020
3192109303,ELITE BURR  ROUND FLUTED  4MM #5820010040
3192109304,ELITE BURR  ROUND FLUTED  5 MM #582001050
3192109305,ELITE BURR  ROUND FLUTED  6 MM #5820010060
3192109307,ELITE BURR ROUND FLUTED SOFT  TOUCH 3 MM #5820010130
3192109311,ELITE ROUND DIAMOND BURR 5 MM #5820012050
3192109312,ELITE ROUND DIAMOND BURR 6 MM #5820012060
3192302024,PERFUSION TUBING ADULT CUSTOM PACK STERILE DISPOSABLE
3192809364,SURE CANCELLOUS CHIPS HANS KOREA #BC10
6100230011,AETHOXYSKLEROL 3% (N)
3192109373,STAND FOR PPE ORGANIZER PORTABLE NON STERILE REUSABLE
3192809424,"K-WIRE 2.0MM WITH TROCAR TIP, LENGTH 280MM, STAINLESS STEEL"
3192809864,ROD SCREWS BONE LORDOSED TITANIUM LENGTH FROM 30MM TO 200MM VIPER 2 DEPUY SYNTHES
3192809865,"SCREW POLYAXIAL 5 , 6.5MM X 45MM"
6590030206,ALBUMIN 20% VIAL -50 ML (GRIFOLS)
3192109519,PROBE FILAC FISTULA
3192109520,HEMORRHOID KIT LHP
6320010234,APTAMIL ADVANCE AR MILK 400 GM
3192400797,SUTURE ANCHOR PEEK CORKSCREW FULLY THREADED WITH #2 FIBERWIRE AND 2# TIGERWIRE 4.5MMX14MM STERILE DISPOSABLE
3192810025,"INFIX PRODUCT SET IMPLANT SYSTEM MPFL BIOCOMP,AR-1360C-CP"
3192302101,CATHETER CVC PAEDIATRIC 3 LUMEN 5FR X 13CM WITH SELDINGER NEEDLE
3192302102,CATHETER CVC PAEDIATRIC 2 LUMEN 4 FR X 13CM
6090210004,VALIUM 5 MG TAB 1'S
6090290113,FENTANYL CITRATE 100 MCG / 2 ML -1'S (MARTINDALE)
6090290114,PETHEDINE HYDROCHLORIDE 100 MG / 2 ML-1'S (MARTINDALE)
6100260007,EPHEDRINE HCL INJ 30 MG / 1 ML - 1'S (MARTINDALE)
6090290116,MORPHINE SULFATE 10 MG / 1 ML -1'S (MARTINDALE)
6090290117,FENTANYL CITRATE 50 MCG / ML -(10 ML) -1'S (MARTINDALE)
6090091527,PHENOBARBITONE 200 MG / 1 ML -1'S (MARTINDALE)
3192810162,"STENT GRAFT ENDURANT II CONTRA LATERAL LIMB SIZE 16X24X82MM,ETLW1624C82EE"
3192208981,NEEDLE PAK WITH ONE BEVEL AND ONE TROCAR TIP
3020210235,SYRINGE PLUNGER ORAL MEDICATION 10ML STERILE DISPOSABLE (100's)
3020210237,SYRINGE PLUNGER ORAL MEDICATION 3ML STERILE DISPOSABLE (100's)
3020210238,SYRINGE PLUNGER ORAL MEDICATION 5ML STERILE DISPOSABLE (100's)
3020210239,SYRINGE PLUNGER ORAL MEDICATION 1ML STERILE DISPOSABLE (100's)
3020261182,DRESSINGS NON-IMPREGNATED SYNTHETIC FILM ANTIMICROBIAL CLEAR ADHESIVE CHLORHEXIDINE GLUCONATE 10CMX12CM STERILE DISPOSABLE (25's)
3020261183,DRESSINGS NON-IMPREGNATED SYNTHETIC FILM ANTIMICROBIAL CLEAR ADHESIVE CHLORHEXIDINE GLUCONATE 6CMX 7CM STERILE DISPOSABLE (25's)
6100011422,ACETAB 25 MG TAB 30'S
3020230322,INFUSION SET INFUSOMAT SPACE LINE PRIMARY 250CM
3020230323,INFUSION SET INFUSOMAT SPACE LINE ENTERAL NUTRITION NEEDLE-FREE 230CM INJECTION PORT
3020230325,INTRAVENOUS ADMINISTRATION SETS NON-ABSORBING (FREE PVC) SPACE LINE CYTO STERILE DISPOSABLE
3020230326,INFUSION SET INFUSOMAT SPACE LINE DOSIFIX BURETTE NEEDLE-FREE 270CM 150ML INJECTION PORT
3020230327,INFUSION SET INFUSOMAT SPACE LINE TRANSFUSION WITH 2 SPIKES
3020230328,EXTENSION TUBE LUER LOCK CONNECTOR FOR SYRINGE PUMPS 150CM PVC STERILE DISPOSABLE
3020251833,TROCARS ABDOMINAL LAPAROSCOPIC BLADELESS VERSAONE WITH FIXATION CANNULA 15MM STERILE DISPOSABLE
3192810309,JIG SET SCREW STANDARD ZIMMER 00-2360-093-03
3192810312,TIBIA PLATE DISTAL MEDIAL LEFT 00-2360-094-02
3192810327,SPACER NCB 2MM  02.03150.312
3192810328,SPACER NCB 3MM  02.03150.313
3192810416,LINED ROD HEX END 5.5X500MM TITANIUM MEDTRONIC
3192109977,FLIPCUTTER II 8.5MM
3192810508,LENSES INTRAOCULAR HYDROPHOBIC TRIFOCAL REFRACTIVE DIFFRACTIVE DESIGN (ANY POWER RANGE)
3192110039,LAPAROSCOPIC SEALER DIVIDER LIGASURE MARYLAND JAW 5MM 37CM
3192810562,SCREW CORTEX SELF-TAPPING 4.5MM LENGTH 52-64MM SYNTHES
3020251834,BITE BLOCK WITH RUBBER STRAP LATEX FREE 26MMX18MM STERILE DISPOSABLE
3223607731,"BLOOD COLLECTION SET VACUTAINER SAFETY LOK WITH LUER ADAPTER 23G 0.75"" (19MM) NEEDLE 7"" (178MM) TUBING LIGHT BLUE(200's)"
3192810668,SCREW DTS SELF TAPPING 4.5X45MM STERILE NEWCLIP TECHNICS ST4.5L45-ST
3192810670,SCREW DTS SELF TAPPING 4.5X55MM STERILE NEWCLIP TECHNICS ST4.5L55-ST
3192810671,SCREW DTS SELF TAPPING 4.5X70MM STERILE NEWCLIP TECHNICS ST4.5L70-ST
3192810675,SCREW CANNULATED SELF-DRILLING 4.5X20/7MM S/S SYNTHES
3192810692,SCREW CANNULATED SELF-DRILLING 4.5X54/18MM S/S SYNTHES
3192810696,SCREW CANNULATED SELF-DRILLING 4.5X68/23MM S/S SYNTHES
3192810697,SCREW CANNULATED SELF-DRILLING 4.5X72/24MM S/S SYNTHES
3192810698,WASHER 10.0/4.6MM FOR CANNULATED SCREWS 4.5MM S/S SYNTHES
3020251836,BOTTLE BREAST MILK 120ML NON-STERILE DISPOSABLE
3192110071,CANISTER SPECIMEN TRAP 70CC STERILE
3192000478,ALLERGY PRICK SKIN TEST KIT
6560180001,VOLTAREN 1% EMULGEL 100 G
3020210241,NEEDLES INJECTION HYPODERMIC LATEX FREE VIOLET 24GX25MM STERILE DISPOSABLE
3192810760,"SUTURE ANCHOR PEEK, PUSHLOCK, 3.5 MM X 19.5 MM, STERILE, ARTHREX,"
3192810761,"SUTURE ANCHORVPEEK PUSHLOCK, 2.9 MM X 15.5 MM, STERILE, ARTHREX,"
3020251838,GOWNS ISOLATION WATER RESISTANT 23GM STERILE DISPOSABLE
3020251839,ELECTRODES PAD DEFIBRILLATOR ADHESIVE ADULT STERILE DISPOSABLE
3020251840,ELECTRODES PAD DEFIBRILLATOR ADHESiVE PEDIATRIC STERILE DISPOSABLE
3192110127,BIPOLAR TEMPORARY PACING WIRE STREAMLINE MYOCARDIAL LEAD 50CM
3192810850,PUTTY DBM OPTIUM FIBERS & GLYCEROL 2.5CC
3192110165,SPLINT NASAL AIRWAY INTERNAL SILICONE STERILE DISPOSABLE
3192110185,"CATHETER THORACIC 32FR PVC 6 EYES STRAIGHT 23"""
3192700105,GLOVES NITRILE SMALL POWDER FREE NON-STERILE
3192811049,POLYAXIAL SCREW SI 6X45MM J&J
3192110229,"FORCEPS ILM (INTERNAL LIMITING MEMBRANE) 25G+™ SERIES GRIESHABER REVOLUTION® DSP DISPOSABLE BX/6,ALCON 705.44P"
3192110231,"SCISSORS CURVED 25G+™ SERIES GRIESHABER REVOLUTION® DSP DISPOSABLE BX/6,ALCON 705.52P"
3192110233,OPHTHALMIC SURGERY SF6 MULTIDOSE CYLINDER OF PURE SULFUR HEXAFLUORIDE 75ML VIAL
3192811073,GRAFTS ALLOGRAFT CANCELLOUS CRUSHED/CHIPS 15CC 4-10MM
3192400845,SUTURE BUTTON LIFT LOOP FOR ACL RECONSTRUCTION
3192900241,DRESSINGS NASAL ABSORBABLE 8CM STERILE DISPOSABLE
3192900244,DRESSING KIT V.A.C. GRANUFOAM SILVER MEDIUM 18X12.5X3.3CM
6090020289,AMBAFEN 400 MG /100 ML IV -100ML
6090020290,PARACETOL 10 MG/ML IV 100 ML
6180010158,BABYJOY MEGA NEW BORN (3*84)
3192000489,WATER FOR IRRIGATION 500ML BOTTLE STERILE DISPOSABLE
3192811220,"SCREW THORACIC AND LUMBAR SOFAMOR CD HORIZON® SOLERA™ 5.5 MAS 6.5X45 CC,MEDTRONIC, 55840006545"
3192811221,"SCREW SET THORACIC AND LUMBAR 5.5 TI NON STERILE BREAK OFF, MEDTRONIC 5540030"
3192811240,"SCREW MULTIAXIAL 5.5 MAS CDH SOLERA 5.5X40CC, SOFAMOR 55840005540"
3192302255,SUCTION IRRIGATION SET 5MM/33CM DUAL SPIKE STERILE DISPOSABLE
3192110330,APPLICATOR XL FLEXITIP ARISTA 38CM
3192110347,VAC VIA THERAPY SYSTEM 7-DAY KIT
3020240369,STAPLERS SURGICAL LINEAR ULTRA UNIVERSAL XL 26CM STERILE DISPOSABLE
3193500073,HUMAN MILK FORTIFIER NESTLE preNAN 70X1g
3020251846,PROBES PULSE OXIMETER FINGER CLIP SPO2  ADULT 3FT/0.9M NON-STERILE REUSABLE
3192811400,SPINE CAGE ORIO-PL PLIF 9MM WIDE 5° LORDOSIS 9X8X24MM EDGE L7109-08-524
3192811417,ELASTIC NAIL 2.5MM NA-1725-450
3192110384,HEMOSTAT MICROFIBRILLAR COLLAGEN AVITENE FLOUR 1.0 GRAM
3192110386,DRILL PIN ACL TIGHT ROPE CLOSED EYELET 4MM
3192110388,CHLORINE DIOXIDE DISINFECTANT SOLUTION 250ML FOR ULTRASOUND
3192811459,SCREWS BONE VARIABLE SELF-DRILLING DIAMETER 3.6MM LENGTH FROM 14MM TO 16MM COALITION GLOBUS
3192811461,COALITION SPACER 14X16MM 0° 8MM 384.208
6450021479,INVANZ 1 GM VIAL
3192110394,INSUFFLATION/ACCESS NEEDLE STEP 14G FOR STEP/VERSASTEP PLUS ACCESS SYSTEM
3192110425,BRACE LIGAMENT AUGMENTATION REPAIR KIT INTERNAL ARTHREX AR-1678-CP
3192110427,FLIPCUTTER II 9.5MM
3192811523,POSTERIOR STABILIZED FEMORAL OXINIUM SIZE 3 RIGHT 12CM S&N 71421113
6180011413,PAMP PC (3) 4*25
6180011414,PAMP PC (3) 2*62
3192811668,CORTICAL SCREW 3.5X65MM ZIMMER 00-4835-065-01
3192811679,SCREW PERI BONE 3.5X42MM W/2.7MM HEAD ZIMMER 00-2348-042-35
3192811681,SCREW PERI BONE 3.5X46MM W/2.7MM HEAD ZIMMER
3192811717,SCREW LOCKING 3.5X32MM NON STERILE ZIMMER
3192811718,LOCKING SCREW 3.5X34MM NON STERILE ZIMMER 00-2369-034-35
3192811720,LOCKING SCREW 3.5X40MM NON STERILE ZIMMER 00-2369-040-35
3192811732,SCREW NCB SELF-TAPPING 4X44MM ZIMMER 02.03155.044
3192811743,SCREW CANCELLOUS NCB CANNULATED 4.5X50MM ZIMMER 02.03160.050
3020251847,SCISSORS SURGICAL LAPAROSCOPIC 5MM STERILE DISPOSABLE
3020251848,APPLICATOR COTTON STICKS STERILE DISPOSABLE (100's)
3192811998,SCREW SOFAMOR 5.5 MAS 6.5x35 55840006535
3192811999,SCREW SOFAMOR 5.5 MAS 6.5x40 55840006540
3020251849,CABLE PATIENT SPO2 SENSOR 3.7M REUSABLE
3020251850,PROBES PULSE OXIMETER FINGER CLIP SPO2 PEDIATRIC 3FT/0.9M NON-STERILE REUSABLE
3192110590,SCREW ORTHOPEDIC INTERNAL FIXATION SYSTEMS TAPERED INTERFERENCE ROUND WITH SHEATH 10X28MM STERILE DISPOSABLE
3192812024,CORTICAL SCREW 4.5X60MM ARTHREX AR-13380-60
3020230330,CATHETERS VASCULAR UMBILICAL DOUBLE LUMEN SIZE 5 STERILE DISPOSABLE
3020210243,NEEDLES MEDICATION TRANSFER FILTERING WITH FILTER 18GX38MM STERILE DISPOSABLE
3020230331,ARTHROSCOPY PUMP  WITH TUBING
3020251856,BLADES TRICUT STRAIGHT 2.9MM X 11CM STERILE DISPOSABLE
3020251857,WASTE-DISPOSAL UNITS SHARPS 60LTR NON-STERILE DISPOSABLE
3020251861,BANDAGES SHOULDER TRACTION AND ROTATION SLEEVE STERILE DISPOSABLE
